,objectid,muni_id,muni,zo_code,zo_name,zo_usety,zo_abbr,zo_usede,mf_notes,mulfam2,mulfam3_4,mulfam5_19,mulfam20_,minlotsize,mnls_ove,mnls_oven,mnls_calc,mnls_eff,mnls_notes,pctlotcov,plc_spec,plc_ove,plc_oven,plc_calc,plc_eff,plc_notes,plc_esval,lapdu,lapdu_note,lapdu_spec,maxflrs,mxfl_spec,mxfl_calc,mxfl_eff,mxfl_esval,maxheight,mxht_spec,mxht_calc,mxht_eff,mxht_notes,maxdu,mxdu_spec,mxdu_ove,mxdu_oven,mxdu_calc1,sfpdu,mxdu_calc2,mxdu_calc3,mxdu_eff,mxdu_notes,mxdu_esval,dupac,dupac_spec,dupac_ove,dupac_oven,dupac_calc1,dupac_calc2,dupac_calc3,dupac_eff,dupac_notes,dupac_esval,far,far_spec,far_ove,far_oven,far_calc,far_eff,far_esval,far_notes,far_ques,createdby,createddate,editedby,mxht_esval,mnls_esval,mnls_spec,spatialrec
943,1277,199,Needham,199I,Institutional,3,I,Institutional,NA,0,0,0,0,43560,NA,NA,NA,43560,NA,0,NA,NA,NA,1,0,NA,0,NA,9.99,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,"LPH confirmed.
",0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,999,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/4/2020 3:19pm,0,0,NA,NA
944,1278,168,Marblehead,168GR,General Residence,1,GR,single family,NA,1,1,1,1,10000,NA,NA,7500,10000,NA,NA,0,NA,NA,1,1,NA,1,7500,NA,NA,NA,0,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,NA,NA,1,1000,NA,NA,1,NA,0,NA,NA,NA,NA,5,NA,4,5,NA,1,NA,-999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:11pm,0,0,NA,5/1/19
945,1279,168,Marblehead,168HBR,Harborfront,2,HBR,boat services,NA,0,0,0,0,4000,NA,NA,NA,4000,NA,NA,999,0.47,"The formula used when no PCTLOTCOV is indicated in the bylaw, is rather lengthy.  Basically it takes MINLOTSIZE and subtracts out the required setbacks.  The percentage that is left is the % coverage.",1,0.47,NA,1,NA,9.99,999,2.5,NA,3,2.5,0,30,NA,25,30,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,NA,NA,1.175,NA,1,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 5:15pm,0,0,NA,5/1/19
946,1280,168,Marblehead,168CR,Central Residence,1,CR,two family,NA,1,1,1,1,10000,NA,NA,5000,10000,NA,NA,0,NA,NA,1,1,NA,1,5000,NA,NA,NA,0,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,NA,NA,2,1000,NA,NA,1,NA,0,9,NA,NA,NA,5,NA,4,9,NA,0,NA,-999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:11pm,0,0,NA,5/1/19
947,1298,199,Needham,199CSB,Chestnut Street Business,2,CSB,"Limited retail, small retail, bank, office, grocery, outdoor display of goo",NA,0,0,0,0,10000,NA,NA,NA,10000,NA,1,NA,NA,NA,1,1,NA,0,NA,9.99,999,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,10,NA,0,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,1,NA,NA,NA,3,1,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,NA
948,1441,208,Norfolk,208C-6,Commercial-6,3,C-6,Residential/ Commercial,NA,0,0,0,0,80000,NA,NA,NA,80000,NA,0,NA,NA,NA,1,0,NA,0,NA,9.99,999,NA,0,4,4,1,45,NA,NA,45,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,1,NA,NA,1000,NA,NA,1,NA,1,1,NA,NA,NA,1,NA,0,1,NA,0,NA,999,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,4/1/2020 12:00am,Lily Perkins-High,12/8/2020 4:13pm,0,0,NA,3/1/17
949,1281,168,Marblehead,168SGR,Shoreline General Residence,1,SGR,single family,NA,1,1,1,1,10000,NA,NA,7500,10000,NA,NA,0,NA,NA,1,1,NA,1,7500,NA,NA,NA,0,3,3,1,30,NA,NA,30,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,NA,NA,1,1000,NA,NA,1,NA,0,NA,NA,NA,NA,5,NA,4,5,NA,1,NA,-999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:11pm,0,0,NA,5/1/19
950,1282,168,Marblehead,168SR,Single Residence,1,SR,single family,NA,0,0,0,0,10000,NA,NA,10000,10000,NA,NA,0,NA,NA,1,1,NA,1,10000,NA,NA,NA,0,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,1,NA,1,1000,NA,NA,1,NA,1,NA,NA,NA,NA,5,NA,4,5,NA,1,NA,-999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:08pm,0,0,NA,5/1/19
951,1283,168,Marblehead,168SSR,Shoreline Single Residence,1,SSR,single family,NA,0,0,0,0,10000,NA,NA,10000,10000,NA,NA,0,NA,NA,1,1,NA,1,10000,NA,NA,NA,0,3,3,1,30,NA,NA,30,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,1,NA,1,1000,NA,NA,1,NA,1,NA,NA,NA,NA,5,NA,4,5,NA,1,NA,-999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:08pm,0,0,NA,5/1/19
952,1299,176,Medford,176APT2,Apartment 2,1,APT2,Multiple Family - 6 stories or less,NA,2,2,2,2,10000,NA,NA,NA,10000,NA,0,NA,NA,NA,1,0,NA,0,600,NA,NA,6,NA,3,6,0,35,NA,60,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,16,1000,NA,NA,16,NA,1,NA,NA,NA,NA,70,NA,69,70,NA,1,NA,999,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 5:04pm,0,0,NA,2/1/13
953,1284,168,Marblehead,168NZ,Not Zoned,0,NZ,Not Zoned,NA,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,NA,NA,999,NA,NA,NA,NA,999,NA,NA,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",Nina Mascarenhas,3/1/2020 12:00am,Lily Perkins-High,12/11/2020 10:46am,NA,NA,999,5/1/19
954,1285,168,Marblehead,168SCR,Shoreline Central Residence,1,SCR,two family,NA,1,1,1,1,10000,NA,NA,5000,10000,NA,NA,0,NA,NA,1,1,NA,1,5000,NA,NA,NA,0,3,3,1,30,NA,NA,30,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,NA,NA,2,1000,NA,NA,1,NA,0,9,NA,NA,NA,5,NA,4,9,NA,0,NA,-999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:11pm,0,0,NA,5/1/19
955,1286,168,Marblehead,168SESR,Shoreline Expanded Single Residence,1,SESR,single family,NA,0,0,0,0,35000,NA,NA,35000,35000,NA,NA,0,NA,NA,1,1,NA,1,35000,NA,NA,NA,0,3,3,1,30,NA,NA,30,"MXFL_NOTES: 
MX_HT_NOTES: ",1,999,1,NA,1,1000,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,1,2,NA,1,NA,-999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 4:08pm,0,0,NA,5/1/19
956,1310,171,Marshfield,171RB,Residential Business,1,RB,Open Space Residential (Clustered),NA,1,1,1,1,20000,NA,NA,NA,20000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,2,2.5,0,25,NA,25,25,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,3,NA,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 4:25pm,0,0,NA,4/1/13
957,1287,170,Marlborough,170CA,Commercial and Automotive,2,CA,"Light Manufacturing, outdoor storage",NA,1,1,1,1,5000,NA,NA,NA,5000,NA,1,NA,NA,NA,1,1,NA,0,NA,9.99,999,2,NA,NA,2,0,NA,999,20,20,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,"No value in by-law, but this is implied: SF is highest allowable density by-right.
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 11:28am,1,0,NA,4/1/14
958,1288,171,Marshfield,171B-2,Business Highway,3,B-2,highway business,NA,0,0,0,0,20000,NA,NA,NA,20000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,999,NA,NA,NA,1000,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 4:27pm,0,0,NA,4/1/13
959,1289,171,Marshfield,171B-3,Business Neighborhood,3,B-3,mixed use,NA,0,0,0,0,5000,NA,NA,NA,5000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,999,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 4:29pm,0,0,NA,4/1/13
960,1300,174,Maynard,174GA,Garden Apartment,1,GA,Garden Apartment,NA,0,0,0,0,43560,NA,NA,NA,43560,NA,0,NA,NA,NA,1,0,NA,0,NA,9.99,999,NA,999,4,4,1,40,NA,NA,40,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,999,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,11/1/15
961,1316,336,Weymouth,336R-3,Residential 3,1,R-3,Multiple family,NA,2,2,1,1,15000,NA,NA,NA,15000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",4,NA,NA,NA,NA,1000,3.75,NA,4,NA,0,NA,NA,NA,NA,12,11,11,12,NA,1,0.25,NA,NA,NA,NA,NA,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,9/1/13
962,1290,170,Marlborough,170I,Industrial,2,I,"Manufacturing, Warehousing",NA,1,1,1,1,43560,NA,NA,NA,43560,NA,1,NA,NA,NA,1,1,NA,0,NA,9.99,999,NA,999,5,5,1,52,NA,NA,52,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,"No value in by-law, but this is implied: SF is highest allowable density by-right.
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 11:28am,0,0,NA,4/1/14
963,1291,170,Marlborough,170LI,Limited Industrial,2,LI,"Office, Research, Manufacturing",NA,1,1,1,1,87120,NA,NA,NA,87120,NA,1,NA,NA,NA,1,1,NA,0,NA,9.99,999,NA,999,5,5,1,52,NA,NA,52,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,"No value in by-law, but this is implied: SF is highest allowable density by-right.
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 11:28am,0,0,NA,4/1/14
964,1292,171,Marshfield,171I-1,Industrial,2,I-1,general industrial,NA,0,0,0,0,40000,NA,NA,NA,40000,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,2,NA,6,2,0,65,NA,20,65,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 4:28pm,0,0,NA,4/1/13
965,1301,171,Marshfield,171A,Airport,2,A,general industrial,NA,0,0,0,0,20000,NA,NA,NA,20000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 4:28pm,0,0,NA,4/1/13
966,1293,168,Marblehead,168U,Unrestricted,1,U,two family,NA,2,2,2,2,10000,NA,NA,NA,10000,NA,NA,0,NA,NA,1,1,NA,1,5000,NA,NA,NA,0,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,2,1000,NA,NA,2,NA,1,9,NA,NA,NA,9,NA,8,9,NA,0,NA,-999,NA,NA,3,NA,NA,"FAR_NOTES:
FAR_XCEPT: ",Nina Mascarenhas,6/1/2019 12:00am,Lily Perkins-High,12/8/2020 11:54am,0,0,NA,5/1/19
967,1294,170,Marlborough,170A1,Residence A-1,1,A1,Two Family Conversion,NA,1,1,1,1,22500,NA,NA,NA,22500,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,NA,2.5,0,NA,999,25,25,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,"No value in by-law, but this is implied: SF is highest allowable density by-right.
",0,NA,NA,NA,NA,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,1,0,NA,4/1/14
968,1295,170,Marlborough,170A2,Residence A-2,1,A2,Two Family Conversion,NA,1,1,1,1,18000,NA,NA,NA,18000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,NA,2.5,0,NA,999,25,25,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,"No value in by-law, but this is implied: SF is highest allowable density by-right.
",0,NA,NA,NA,NA,3,NA,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,1,0,NA,4/1/14
969,1296,170,Marlborough,170A3,Residence A-3,1,A3,Two Family Conversion,NA,1,1,1,1,12500,NA,NA,NA,12500,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,NA,2.5,0,NA,999,25,25,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,"No value in by-law, but this is implied: SF is highest allowable density by-right.
",0,NA,NA,NA,NA,4,NA,3,4,Calculated as ROUNDDOWN ((SF in ACRE/MIN LOT SIZE)*MAX DU),1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,1,0,NA,4/1/14
970,1303,46,Brookline,46F-1.0,Three Family,1,F-1.0,Multi-family low density (3-8 D.U./acre),NA,2,2,1,1,2500,NA,NA,NA,2500,NA,NA,0,NA,NA,1,1,NA,1,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",3,NA,NA,NA,NA,1000,2.5,NA,3,NA,0,NA,NA,NA,NA,53,44,52,53,NA,1,1,NA,NA,NA,3,NA,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 1:56pm,0,0,NA,12/1/12
971,1307,170,Marlborough,170RC,Residence C,1,RC,Multi Family,NA,2,1,1,1,10000,NA,NA,NA,10000,2000 per unit of 2,0,NA,NA,NA,1,0,NA,0,NA,NA,999,3,NA,NA,3,0,NA,999,30,30,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,NA,NA,2,"No value in by-law, but this is implied: 2F is highest allowable density by-right.
",0,NA,NA,NA,NA,9,NA,8,9,Calculated as ROUNDDOWN ((SF in ACRE/MIN LOT SIZE)*MAX DU),1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,1,0,NA,4/1/14
972,1308,170,Marlborough,170RCR,Retirement Community Residence,1,RCR,Retirement Community,NA,2,2,2,2,653400,NA,NA,NA,653400,15 acres ,1,NA,NA,NA,1,1,NA,0,NA,NA,999,2.5,NA,NA,2.5,0,NA,999,25,25,"MXFL_NOTES: 
MX_HT_NOTES: ",175,NA,NA,NA,NA,1000,NA,NA,175,"Comprehensive developments (up to 175 units) are allowed by-right, but they require a special permitting process. Used 175 here because it is the only multifamily use allowed by right.

The maximum number of dwelling units (affordable and market-rate) in any comprehensive development shall be 175 on any lot or any combination of contiguous lots, and the minimum number shall be nine.",0,NA,NA,NA,NA,12,NA,11,12,NA,1,NA,NA,NA,NA,2.5,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,1,0,NA,4/1/14
973,1309,170,Marlborough,170RR,Rural Residence,3,RR,Two Family Conversion,NA,1,1,1,1,43560,NA,NA,22500,43560,NA,0,NA,NA,NA,1,0,NA,0,22500,NA,NA,2.5,NA,NA,2.5,0,NA,999,25,25,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,1,1000,NA,NA,1,"No value in by-law, but this is implied: SF is highest allowable density by-right.
",0,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,1,0,NA,4/1/14
974,1304,170,Marlborough,170RB,Residence B,1,RB,Multi Family,NA,2,1,1,1,8000,NA,NA,NA,8000,4000 per unit over 2,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,NA,2.5,0,NA,999,25,25,"MXFL_NOTES: 
MX_HT_NOTES: ",2,NA,NA,NA,NA,1000,NA,NA,2,"No value in by-law, but this is implied: 2F is highest allowable density by-right.
",0,NA,NA,NA,NA,11,NA,10,11,Calculated as ROUNDDOWN ((SF in ACRE/MIN LOT SIZE)*MAX DU),1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,1,0,NA,4/1/14
975,1305,171,Marshfield,171B-1,Business General,2,B-1,general business,NA,0,0,0,0,10000,NA,NA,NA,10000,NA,NA,999,NA,NA,1,1,NA,1,NA,NA,NA,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 4:28pm,0,0,NA,4/1/13
976,1311,174,Maynard,174I,Industrial,2,I,"Office, R&D, Manufacturing",NA,0,0,0,0,40000,NA,NA,NA,40000,NA,0,NA,NA,NA,1,0,NA,0,NA,9.99,999,NA,999,4,4,1,40,NA,NA,40,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,0,0,NA,11/1/15
977,1318,174,Maynard,174OS,Open Space,4,OS,Agriculture,NA,0,0,0,0,40000,NA,NA,NA,40000,NA,0,NA,NA,NA,1,0,NA,0,NA,9.99,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:49am,0,0,NA,11/1/15
978,1319,57,Chelsea,57W,Waterfront,3,W,Multi family - min 12 units per acre and max 35 units per acre,NA,2,2,2,2,NA,0,NA,NA,0,None defined; CHECK! What is the value in NOTESMINLS?,NA,0,NA,NA,1,1,NA,1,NA,NA,999,3.5,NA,3,3.5,0,35,NA,35,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,44,NA,35,NA,0,1,NA,NA,NA,3.5,1,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/3/2020 5:15pm,0,NA,999,3/1/13
979,1320,174,Maynard,174S-1,Single Residence,1,S-1,Single Family Dwelling,NA,0,0,0,0,10000,NA,NA,NA,10000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,5,NA,4,5,NA,1,NA,999,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,11/1/15
980,1322,174,Maynard,174HCI,Health Care/Industrial,3,HCI,Health care/elderly housing,NA,2,2,2,2,40000,NA,NA,NA,40000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,5,NA,7,5,0,70,NA,50,70,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/2/2020 5:04pm,0,0,NA,11/1/15
981,1323,174,Maynard,174S-2,Single Residence,1,S-2,Single Family Dwelling,NA,0,0,0,0,20000,NA,NA,NA,20000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,NA,999,3,3,1,35,NA,NA,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,3,NA,2,3,NA,1,NA,999,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,11/1/15
982,1327,175,Medfield,175B,Business,3,B,Commercial ,NA,1,1,1,1,40000,NA,NA,NA,40000,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,999,3,NA,3,3,0,35,NA,30,35,"MXFL_NOTES: 
MX_HT_NOTES: ",NA,999,NA,NA,NA,1000,30,NA,30,NA,1,8,NA,NA,NA,33,33,32,8,NA,0,0.75,NA,NA,NA,3,0.75,0,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,4/1/13
983,1312,171,Marshfield,171R-3,Residential Waterfront,1,R-3,Open Space Residential (Clustered),NA,1,1,1,1,20000,NA,NA,NA,20000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,3,NA,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/8/2020 4:25pm,0,0,NA,4/1/13
984,1313,231,Pembroke,231IA,Industrial A,2,IA,"sanitary landfill, light industry,  research labs, professional office",NA,0,0,0,0,80000,NA,NA,NA,80000,NA,1,NA,NA,NA,1,1,NA,0,NA,NA,NA,4,NA,NA,4,0,NA,999,40,40,"MXFL_NOTES: 
MX_HT_NOTES: ",0,NA,NA,NA,NA,1000,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,Lily Perkins-High,12/11/2020 10:45am,1,0,NA,NA
985,1314,336,Weymouth,336R-1,Residential 1,1,R-1,Single family,NA,0,0,0,0,25000,NA,NA,NA,25000,NA,0,NA,NA,NA,1,0,NA,0,NA,NA,999,2.5,NA,3,2.5,0,35,NA,25,35,"MXFL_NOTES: 
MX_HT_NOTES: ",1,NA,NA,NA,NA,1000,NA,NA,1,NA,0,NA,NA,NA,NA,2,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,"FAR_NOTES:
FAR_XCEPT:",James Armstrong,2/24/2020 7:06pm,NA,3/3/2020 8:38pm,0,0,NA,9/1/13
