longitude,latitude,ZipCode,Time,CO,NO2,O3,PM10,PM2.5,SO2,aqi,category
-71.05547,42.36516,02113,2023-11-02T08:00:00Z,206.69,7.92,17.27,5.45,5.06,0.16,38,Good air quality
-71.05547,42.36516,02113,2023-11-02T12:00:00Z,260.05,20.38,19.62,31.37,16.05,0.16,40,Good air quality
-71.05547,42.36516,02113,2023-11-02T16:00:00Z,306.7,26.24,19.46,25.45,16.14,0.26,42,Good air quality
-71.05547,42.36516,02113,2023-11-02T20:00:00Z,253.21,19.35,29.35,20.62,14.83,0.2,43,Good air quality
-71.05547,42.36516,02113,2023-11-03T00:00:00Z,299.66,37.61,24.81,19.42,15.21,0.19,46,Good air quality
-71.05547,42.36516,02113,2023-11-03T04:00:00Z,513.15,28.98,4.94,22.78,11.4,0.3,46,Good air quality
-71.05547,42.36516,02113,2023-11-03T08:00:00Z,360.04,25.8,12.86,11.36,5.36,0.26,46,Good air quality
-71.05547,42.36516,02113,2023-11-03T12:00:00Z,360.01,25.76,9.52,25.51,16.32,0.33,47,Good air quality
-71.05547,42.36516,02113,2023-11-03T16:00:00Z,513.08,35.78,15.12,47.73,14.07,0.46,47,Good air quality
-71.05547,42.36516,02113,2023-11-03T20:00:00Z,253.34,23.02,35.91,23.79,12.46,0.33,48,Good air quality
-71.05547,42.36516,02113,2023-11-04T00:00:00Z,299.73,41.72,32.53,21.96,11.11,0.33,48,Good air quality
-71.05547,42.36516,02113,2023-11-04T04:00:00Z,306.67,18.49,32.62,25.17,9.75,0.16,48,Good air quality
-71.05547,42.36516,02113,2023-11-04T08:00:00Z,206.96,9.22,35.29,9.78,3.89,0.16,47,Good air quality
-71.05547,42.36516,02113,2023-11-04T12:00:00Z,206.95,9.31,29.45,8.5,5.73,0.1,45,Good air quality
-71.05547,42.36516,02113,2023-11-04T16:00:00Z,306.71,26.33,25.5,21.35,13.79,0.26,43,Good air quality
-71.05547,42.36516,02113,2023-11-04T20:00:00Z,306.7,25.13,35.04,27.02,14.26,0.2,43,Good air quality
-71.05547,42.36516,02113,2023-11-05T00:00:00Z,446.07,47.29,13.55,35.94,12.64,0.3,44,Good air quality
-71.05547,42.36516,02113,2023-11-05T04:00:00Z,805.59,33.99,4.01,38.2,18.17,0.53,47,Good air quality
-71.05547,42.36516,02113,2023-11-05T08:00:00Z,207.47,11.88,32.55,38.86,18.11,0.13,53,Moderate air quality
-71.05547,42.36516,02113,2023-11-05T12:00:00Z,406.66,15.98,9.99,19.67,17.22,0.23,57,Moderate air quality
-71.05547,42.36516,02113,2023-11-05T16:00:00Z,513.33,28.45,16.6,27.42,21.87,0.36,60,Moderate air quality
-71.05547,42.36516,02113,2023-11-05T20:00:00Z,206.97,21.96,38.24,31.81,15.03,0.36,61,Moderate air quality
-71.05547,42.36516,02113,2023-11-06T00:00:00Z,306.68,21.57,37.37,45.78,17.31,0.2,62,Moderate air quality
-71.05547,42.36516,02113,2023-11-06T04:00:00Z,466.73,24.68,20.85,26.98,16.38,0.26,62,Moderate air quality
-71.05547,42.36516,02113,2023-11-06T08:00:00Z,459.51,18.44,11.16,7.38,6.64,0.2,60,Moderate air quality
-71.05547,42.36516,02113,2023-11-06T12:00:00Z,206.69,9.05,22.77,6.93,5.57,0.16,56,Moderate air quality
-71.05547,42.36516,02113,2023-11-06T16:00:00Z,299.76,28.65,11.67,26.83,11.47,0.3,53,Moderate air quality
-71.05547,42.36516,02113,2023-11-06T20:00:00Z,153.37,16.38,28.68,28.83,10.52,0.26,52,Moderate air quality
-71.05547,42.36516,02113,2023-11-07T00:00:00Z,200.03,21.4,26.54,32.26,8.79,0.4,49,Good air quality
-71.05547,42.36516,02113,2023-11-07T04:00:00Z,253.34,18.56,17.15,27.53,10.51,0.4,44,Good air quality
-71.05547,42.36516,02113,2023-11-07T08:00:00Z,199.98,8.66,25.55,22.89,12.44,0.3,43,Good air quality
-71.05547,42.36516,02113,2023-11-07T12:00:00Z,206.95,11.27,37.44,13.18,8.55,0.4,45,Good air quality
-71.05547,42.36516,02113,2023-11-07T16:00:00Z,306.7,37.9,42.03,38.08,23.87,0.4,49,Good air quality
-71.05547,42.36516,02113,2023-11-07T20:00:00Z,306.7,23.22,45.34,57.94,20.29,0.23,54,Moderate air quality
-71.05547,42.36516,02113,2023-11-08T00:00:00Z,306.47,25.68,35.58,39.95,22.5,0.3,57,Moderate air quality
-71.05547,42.36516,02113,2023-11-08T04:00:00Z,253.06,15.76,25.65,30.01,7.2,0.26,57,Moderate air quality
-71.05547,42.36516,02113,2023-11-08T08:00:00Z,253.09,12.86,24.46,4.82,1.91,0.26,55,Moderate air quality
-71.05547,42.36516,02113,2023-11-08T12:00:00Z,206.69,4.76,22.58,3.37,1.53,0.16,53,Moderate air quality
-71.05547,42.36516,02113,2023-11-08T16:00:00Z,253.09,26.65,30.37,25.52,7.25,0.2,48,Good air quality
-71.05547,42.36516,02113,2023-11-08T20:00:00Z,253.06,14.58,28.52,19.52,8.94,0.23,40,Good air quality
-71.05547,42.36516,02113,2023-11-09T00:00:00Z,306.42,23.62,19.48,16.02,13.86,0.3,34,Good air quality
-71.05547,42.36516,02113,2023-11-09T04:00:00Z,306.39,16.52,20.26,12.9,10.39,0.16,35,Good air quality
-71.05547,42.36516,02113,2023-11-09T08:00:00Z,199.73,4.29,22.74,5.22,3.49,0.2,35,Good air quality
-71.05547,42.36516,02113,2023-11-09T12:00:00Z,253.06,12.3,14.18,6.41,3.11,0.16,36,Good air quality
-71.05547,42.36516,02113,2023-11-09T16:00:00Z,406.38,43.97,4.54,44.38,14.16,0.47,41,Good air quality
-71.05547,42.36516,02113,2023-11-09T20:00:00Z,299.74,26.51,8.56,23.88,8.55,0.36,38,Good air quality
-71.05547,42.36516,02113,2023-11-10T00:00:00Z,513.12,32.87,2.67,31.21,21.48,0.63,45,Good air quality
-71.05547,42.36516,02113,2023-11-10T04:00:00Z,459.81,21.67,1.37,25.28,19.02,0.36,51,Moderate air quality
-71.05547,42.36516,02113,2023-11-10T08:00:00Z,299.69,16.11,17.8,21.91,11.16,0.2,54,Moderate air quality
-71.05547,42.36516,02113,2023-11-10T12:00:00Z,353.07,13.07,5.34,8.85,6.55,0.16,55,Moderate air quality
-71.05547,42.36516,02113,2023-11-10T16:00:00Z,360.11,26.98,12.42,21.75,12.34,0.37,55,Moderate air quality
-71.05547,42.36516,02113,2023-11-10T20:00:00Z,306.43,25.85,20.58,19.37,15.17,0.33,56,Moderate air quality
-71.05547,42.36516,02113,2023-11-11T00:00:00Z,406.16,20.87,21.65,34.53,15.52,0.17,53,Moderate air quality
-71.05547,42.36516,02113,2023-11-11T04:00:00Z,406.44,34.5,14.14,17.92,10.17,0.2,47,Good air quality
-71.05547,42.36516,02113,2023-11-11T08:00:00Z,360.04,17.28,8.74,15.97,6.63,0.23,44,Good air quality
-71.05547,42.36516,02113,2023-11-11T12:00:00Z,306.42,9.57,19.62,7.64,4.93,0.16,44,Good air quality
-71.05547,42.36516,02113,2023-11-11T16:00:00Z,306.67,18.69,14.99,42.79,8.61,0.26,39,Good air quality
-71.05547,42.36516,02113,2023-11-11T20:00:00Z,253.06,18.69,29.38,15.73,9.82,0.2,37,Good air quality
-71.05547,42.36516,02113,2023-11-12T00:00:00Z,253.09,25.07,29.71,17.12,8.66,0.13,35,Good air quality
-71.05547,42.36516,02113,2023-11-12T04:00:00Z,253.37,35.11,27.45,14.99,10.62,0.16,35,Good air quality
-71.05547,42.36516,02113,2023-11-12T08:00:00Z,306.7,18.2,21.03,21.09,7.93,0.23,35,Good air quality
-71.05547,42.36516,02113,2023-11-12T12:00:00Z,253.34,10.31,24.13,7.29,3.83,0.13,34,Good air quality
-71.05547,42.36516,02113,2023-11-12T16:00:00Z,306.39,16.1,24.11,28.32,10.75,0.16,34,Good air quality
-71.05547,42.36516,02113,2023-11-12T20:00:00Z,253.06,15.61,31.18,15.03,11.86,0.13,36,Good air quality
-71.05547,42.36516,02113,2023-11-13T00:00:00Z,253.34,32.61,30.51,23.35,11.5,0.13,38,Good air quality
-71.05547,42.36516,02113,2023-11-13T04:00:00Z,499.18,22.56,7.02,19.75,14.67,0.3,41,Good air quality
-71.05547,42.36516,02113,2023-11-13T08:00:00Z,346.08,3.95,25.01,8.74,7.61,0.13,42,Good air quality
-71.05547,42.36516,02113,2023-11-13T12:00:00Z,406.38,15.02,6.19,9.15,6.79,0.2,44,Good air quality
-71.05547,42.36516,02113,2023-11-13T16:00:00Z,353.07,30.68,16.14,27.72,14.41,0.33,48,Good air quality
-71.05547,42.36516,02113,2023-11-13T20:00:00Z,353.03,20.6,25.45,19.61,12.06,0.23,49,Good air quality
-71.05547,42.36516,02113,2023-11-14T00:00:00Z,353.07,23.68,16.97,17.42,11.76,0.23,51,Moderate air quality
-71.05547,42.36516,02113,2023-11-14T04:00:00Z,306.42,18.32,26.92,46.46,9.06,0.2,47,Good air quality
-71.05547,42.36516,02113,2023-11-14T08:00:00Z,353.02,15.64,14.61,8.48,5.82,0.16,44,Good air quality
-71.05547,42.36516,02113,2023-11-14T12:00:00Z,306.67,24.84,11.58,25.3,10.84,0.16,44,Good air quality
-71.05547,42.36516,02113,2023-11-14T16:00:00Z,406.43,44.52,12.91,36.02,19.58,0.4,48,Good air quality
-71.05547,42.36516,02113,2023-11-14T20:00:00Z,353.02,15.86,24.62,29.31,12.98,0.3,50,Good air quality
-71.05547,42.36516,02113,2023-11-15T00:00:00Z,353.07,18.24,22.74,14.67,9.52,0.16,48,Good air quality
-71.05547,42.36516,02113,2023-11-15T04:00:00Z,353.07,21.36,21.85,24.42,9.62,0.17,49,Good air quality
-71.05547,42.36516,02113,2023-11-15T08:00:00Z,306.65,14.38,13.67,6.99,6.99,0.16,50,Good air quality
-71.05547,42.36516,02113,2023-11-15T12:00:00Z,506.11,18.89,1.58,7.77,6.64,0.63,51,Moderate air quality
-71.05547,42.36516,02113,2023-11-15T16:00:00Z,612.83,35.85,5.4,43.57,12.2,0.87,46,Good air quality
-71.05547,42.36516,02113,2023-11-15T20:00:00Z,406.35,19.72,18.9,41.59,10.95,0.3,42,Good air quality
-71.05547,42.36516,02113,2023-11-16T00:00:00Z,353.07,24.73,14.9,17.1,10.06,0.26,43,Good air quality
-71.05547,42.36516,02113,2023-11-16T04:00:00Z,306.69,16.75,15.2,20.72,9.58,0.2,43,Good air quality
-71.05547,42.36516,02113,2023-11-16T08:00:00Z,306.95,12.39,13.26,11.92,5.2,0.23,43,Good air quality
-71.05547,42.36516,02113,2023-11-16T12:00:00Z,306.79,15.4,9.28,16.24,9.96,0.23,42,Good air quality
-71.05547,42.36516,02113,2023-11-16T16:00:00Z,453.24,39.44,11.13,35.78,21.79,0.46,48,Good air quality
-71.05547,42.36516,02113,2023-11-16T20:00:00Z,353.21,27.59,26.43,29.05,22.34,0.46,53,Moderate air quality
-71.05547,42.36516,02113,2023-11-17T00:00:00Z,552.93,35.54,17.04,44.67,19.95,0.4,55,Moderate air quality
-71.05547,42.36516,02113,2023-11-17T04:00:00Z,1066.07,34.53,2.33,41.04,23.3,1.44,59,Moderate air quality
-71.05547,42.36516,02113,2023-11-17T08:00:00Z,945.53,23.47,1.66,35.07,24.49,1.06,65,Moderate air quality
-71.05547,42.36516,02113,2023-11-17T12:00:00Z,566.74,29.84,11.74,37.31,27.28,0.23,70,Moderate air quality
-71.05547,42.36516,02113,2023-11-17T16:00:00Z,406.93,28.52,22.11,55.5,19.35,0.33,72,Moderate air quality
-71.05547,42.36516,02113,2023-11-17T20:00:00Z,253.86,21.07,40.03,36.54,8.94,0.23,70,Moderate air quality
-71.06734,42.36225,02114,2023-10-19T04:00:00Z,406.83,27.93,5.49,17,8.57,0.32,39,Good air quality
-71.06734,42.36225,02114,2023-10-19T08:00:00Z,306.99,19.84,9.1,15.25,7.48,0.22,40,Good air quality
-71.06734,42.36225,02114,2023-10-19T12:00:00Z,371.04,23.09,8.38,15.36,6.82,0.14,38,Good air quality
-71.06734,42.36225,02114,2023-10-19T16:00:00Z,271.4,26.12,20.06,22.23,11.7,0.32,37,Good air quality
-71.06734,42.36225,02114,2023-10-19T20:00:00Z,235.65,39.64,32.05,18.27,7.04,0.3,37,Good air quality
-71.06734,42.36225,02114,2023-10-20T00:00:00Z,235.72,39.18,29.77,17.06,6.1,0.14,36,Good air quality
-71.06734,42.36225,02114,2023-10-20T04:00:00Z,271.18,20.26,16.9,16.65,6.46,0.24,30,Good air quality
-71.06734,42.36225,02114,2023-10-20T08:00:00Z,271.12,20.05,13.18,32.41,7.04,0.24,29,Good air quality
-71.06734,42.36225,02114,2023-10-20T12:00:00Z,370.9,25.1,7.53,15.81,6.47,0.27,29,Good air quality
-71.06734,42.36225,02114,2023-10-20T16:00:00Z,299.83,38.22,7.91,14.63,9.17,0.46,36,Good air quality
-71.06734,42.36225,02114,2023-10-20T20:00:00Z,207.33,33.47,27.72,18.22,9.27,0.48,31,Good air quality
-71.06734,42.36225,02114,2023-10-21T00:00:00Z,235.73,25.55,22.43,18.71,7.54,0.24,30,Good air quality
-71.06734,42.36225,02114,2023-10-21T04:00:00Z,135.79,24.34,23.28,15.99,8.61,0.34,30,Good air quality
-71.06734,42.36225,02114,2023-10-21T08:00:00Z,135.73,19.07,25.24,14.37,6.07,0.24,30,Good air quality
-71.06734,42.36225,02114,2023-10-21T12:00:00Z,207.07,18.88,20.34,11.46,9.72,0.24,32,Good air quality
-71.06734,42.36225,02114,2023-10-21T16:00:00Z,135.79,29.2,23.22,25.43,10.1,0.37,32,Good air quality
-71.06734,42.36225,02114,2023-10-21T20:00:00Z,135.86,24.52,23.08,12.77,7.06,0.37,30,Good air quality
-71.06734,42.36225,02114,2023-10-22T00:00:00Z,171.4,32.74,33.5,22.74,8.37,0.27,31,Good air quality
-71.06734,42.36225,02114,2023-10-22T04:00:00Z,171.4,19.09,27.42,14.91,7.89,0.34,31,Good air quality
-71.06734,42.36225,02114,2023-10-22T08:00:00Z,171.4,15.14,18.18,12.52,7.62,0.27,32,Good air quality
-71.06734,42.36225,02114,2023-10-22T12:00:00Z,135.73,11.83,14.17,10.96,5.53,0.19,30,Good air quality
-71.06734,42.36225,02114,2023-10-22T16:00:00Z,135.73,16.33,16.12,24.19,6.77,0.27,27,Good air quality
-71.06734,42.36225,02114,2023-10-22T20:00:00Z,135.73,16.64,18.13,13.43,7.3,0.24,27,Good air quality
-71.06734,42.36225,02114,2023-10-23T00:00:00Z,171.4,17.24,13.43,11.7,7.94,0.27,27,Good air quality
-71.06734,42.36225,02114,2023-10-23T04:00:00Z,171.4,12.11,11.41,10.57,6.37,0.27,26,Good air quality
-71.06734,42.36225,02114,2023-10-23T08:00:00Z,135.73,2.13,12.15,1.54,0.57,0.24,24,Good air quality
-71.06734,42.36225,02114,2023-10-23T12:00:00Z,171.4,15.83,9.2,9.96,4.72,0.14,24,Good air quality
-71.06734,42.36225,02114,2023-10-23T16:00:00Z,235.51,20.87,10.1,15.39,8.21,0.27,24,Good air quality
-71.06734,42.36225,02114,2023-10-23T20:00:00Z,171.4,18.93,15.28,14.81,8.66,0.24,25,Good air quality
-71.06734,42.36225,02114,2023-10-24T00:00:00Z,135.79,17.12,14.27,12.72,8.43,0.14,26,Good air quality
-71.06734,42.36225,02114,2023-10-24T04:00:00Z,135.73,16.48,17.18,13.35,6.89,0.14,27,Good air quality
-71.06734,42.36225,02114,2023-10-24T08:00:00Z,135.79,9.63,13.13,6.14,2.58,0.14,27,Good air quality
-71.06734,42.36225,02114,2023-10-24T12:00:00Z,342.78,23.97,2.59,14.17,6.67,0.34,28,Good air quality
-71.06734,42.36225,02114,2023-10-24T16:00:00Z,470.95,39.28,5.18,16.94,10.52,0.9,37,Good air quality
-71.06734,42.36225,02114,2023-10-24T20:00:00Z,235.69,33.03,21.04,17.29,8.66,0.14,31,Good air quality
-71.06734,42.36225,02114,2023-10-25T00:00:00Z,335.43,44.61,16.16,16.77,7.51,0.22,42,Good air quality
-71.06734,42.36225,02114,2023-10-25T04:00:00Z,307.07,20.61,14.64,15.48,7.28,0.24,31,Good air quality
-71.06734,42.36225,02114,2023-10-25T08:00:00Z,171.62,16.62,29.09,13.5,8.07,0.14,32,Good air quality
-71.06734,42.36225,02114,2023-10-25T12:00:00Z,271.4,19.78,22.29,15.13,10.73,0.14,34,Good air quality
-71.06734,42.36225,02114,2023-10-25T16:00:00Z,335.5,39.25,18.29,22.55,10.51,0.24,37,Good air quality
-71.06734,42.36225,02114,2023-10-25T20:00:00Z,235.73,43.81,10.18,23.8,10.31,0.24,41,Good air quality
-71.06734,42.36225,02114,2023-10-26T00:00:00Z,371.24,39.34,6.57,28.12,11.85,0.27,39,Good air quality
-71.06734,42.36225,02114,2023-10-26T04:00:00Z,307.13,21.89,3.15,22.08,10.73,0.27,41,Good air quality
-71.06734,42.36225,02114,2023-10-26T08:00:00Z,235.87,7.56,29.74,14.15,7.76,0.24,45,Good air quality
-71.06734,42.36225,02114,2023-10-26T12:00:00Z,307.32,30.59,17.11,20.64,11.49,0.24,46,Good air quality
-71.06734,42.36225,02114,2023-10-26T16:00:00Z,381.91,50.54,19.18,25.65,11.48,0.78,47,Good air quality
-71.06734,42.36225,02114,2023-10-26T20:00:00Z,275.75,35.45,46.28,25.59,10.87,0.69,48,Good air quality
-71.06734,42.36225,02114,2023-10-27T00:00:00Z,471.16,43.9,32.83,27.37,13.37,0.17,48,Good air quality
-71.06734,42.36225,02114,2023-10-27T04:00:00Z,613.97,34.83,15.03,31.66,17.97,0.32,52,Moderate air quality
-71.06734,42.36225,02114,2023-10-27T08:00:00Z,342.81,24.14,30.15,19.4,16.09,0.24,54,Moderate air quality
-71.06734,42.36225,02114,2023-10-27T12:00:00Z,407.12,29.78,27.98,21.91,15.03,0.24,55,Moderate air quality
-71.06734,42.36225,02114,2023-10-27T16:00:00Z,506.91,50.21,11.44,31.87,17.22,0.42,56,Moderate air quality
-71.06734,42.36225,02114,2023-10-27T20:00:00Z,371.12,42.52,40.44,33.69,13.94,0.27,57,Moderate air quality
-71.06734,42.36225,02114,2023-10-28T00:00:00Z,406.91,51.45,44.28,22.26,14.74,0.27,57,Moderate air quality
-71.06734,42.36225,02114,2023-10-28T04:00:00Z,478.26,24.9,24.68,30.12,16.34,0.27,57,Moderate air quality
-71.06734,42.36225,02114,2023-10-28T08:00:00Z,307.13,31.01,24.1,21.5,13.83,0.24,56,Moderate air quality
-71.06734,42.36225,02114,2023-10-28T12:00:00Z,406.84,24.6,15.52,25.53,13.84,0.24,56,Moderate air quality
-71.06734,42.36225,02114,2023-10-28T16:00:00Z,307.06,26.07,25.19,22.6,13.04,0.27,54,Moderate air quality
-71.06734,42.36225,02114,2023-10-28T20:00:00Z,171.44,18.93,45.1,17.38,13.18,0.24,54,Moderate air quality
-71.06734,42.36225,02114,2023-10-29T00:00:00Z,207.1,20.56,35.28,17.43,11.9,0.17,53,Moderate air quality
-71.06734,42.36225,02114,2023-10-29T04:00:00Z,171.4,33.08,33.19,16.86,8.84,0.15,51,Moderate air quality
-71.06734,42.36225,02114,2023-10-29T08:00:00Z,171.4,15.93,22.03,33.04,7.59,0.14,46,Good air quality
-71.06734,42.36225,02114,2023-10-29T12:00:00Z,135.73,9.68,16.03,10.61,6.45,0.17,43,Good air quality
-71.06734,42.36225,02114,2023-10-29T16:00:00Z,135.76,19.37,11.35,13.69,5.69,0.17,38,Good air quality
-71.06734,42.36225,02114,2023-10-29T20:00:00Z,235.73,21.35,9.61,19.68,6.56,0.27,34,Good air quality
-71.06734,42.36225,02114,2023-10-30T00:00:00Z,136,18.7,15.24,14.21,7.42,0.17,30,Good air quality
-71.06734,42.36225,02114,2023-10-30T04:00:00Z,135.73,14.87,20.91,16.29,5.69,0.14,28,Good air quality
-71.06734,42.36225,02114,2023-10-30T08:00:00Z,135.73,10.58,27.29,9.65,6.15,0.14,26,Good air quality
-71.06734,42.36225,02114,2023-10-30T12:00:00Z,135.73,20.95,29.06,8.04,3.94,0.14,24,Good air quality
-71.06734,42.36225,02114,2023-10-30T16:00:00Z,200.11,33.44,20.52,16.83,5.68,0.24,31,Good air quality
-71.06734,42.36225,02114,2023-10-30T20:00:00Z,171.73,35.29,19.7,20.08,8.32,0.24,33,Good air quality
-71.06734,42.36225,02114,2023-10-31T00:00:00Z,235.64,17.99,13.43,12.1,7.32,0.17,24,Good air quality
-71.06734,42.36225,02114,2023-10-31T04:00:00Z,271.32,19.65,6.54,15.15,9.72,0.27,25,Good air quality
-71.06734,42.36225,02114,2023-10-31T08:00:00Z,135.73,4.33,27.06,2.87,2.85,0.14,26,Good air quality
-71.06734,42.36225,02114,2023-10-31T12:00:00Z,207.07,17.15,17.48,9.81,6.07,0.14,27,Good air quality
-71.06734,42.36225,02114,2023-10-31T16:00:00Z,171.73,35.56,23.19,13.79,9.4,0.3,33,Good air quality
-71.06734,42.36225,02114,2023-10-31T20:00:00Z,171.4,23.93,32.09,12.45,7.23,0.17,29,Good air quality
-71.06734,42.36225,02114,2023-11-01T00:00:00Z,235.72,36.7,24.21,12.86,7.96,0.17,34,Good air quality
-71.06734,42.36225,02114,2023-11-01T08:00:00Z,235.72,16.82,13.32,6.66,3.41,0.24,30,Good air quality
-71.06734,42.36225,02114,2023-11-01T12:00:00Z,235.72,22.66,13.56,11.66,7.09,0.22,31,Good air quality
-71.06734,42.36225,02114,2023-11-01T16:00:00Z,271.51,45.07,13.47,16.67,11.25,0.32,42,Good air quality
-71.06734,42.36225,02114,2023-11-01T20:00:00Z,171.44,22.78,25.52,17.23,8.22,0.14,33,Good air quality
-71.06734,42.36225,02114,2023-11-02T00:00:00Z,171.67,32.04,24.51,13.86,9.1,0.24,34,Good air quality
-71.06734,42.36225,02114,2023-11-02T04:00:00Z,271.32,24.25,14.71,15.06,9.1,0.17,35,Good air quality
-71.06734,42.36225,02114,2023-11-02T08:00:00Z,171.4,7.47,16.73,5.44,5.02,0.14,36,Good air quality
-71.06734,42.36225,02114,2023-11-02T12:00:00Z,207.13,21.02,19.35,13.75,9.65,0.14,38,Good air quality
-71.06734,42.36225,02114,2023-11-02T16:00:00Z,271.45,41.72,19.27,26.62,12.24,0.24,39,Good air quality
-71.06734,42.36225,02114,2023-11-02T20:00:00Z,235.55,25.62,29.19,15.38,10.14,0.17,39,Good air quality
-71.06734,42.36225,02114,2023-11-03T00:00:00Z,299.75,45.26,24.47,18.02,10.17,0.17,42,Good air quality
-71.06734,42.36225,02114,2023-11-03T04:00:00Z,442.64,29.62,4.55,23.41,10.06,0.3,38,Good air quality
-71.06734,42.36225,02114,2023-11-03T08:00:00Z,307.12,26.69,12.84,11.4,5.46,0.24,39,Good air quality
-71.06734,42.36225,02114,2023-11-03T12:00:00Z,307.05,25.78,9.71,15.9,10.25,0.32,39,Good air quality
-71.06734,42.36225,02114,2023-11-03T16:00:00Z,442.51,40.02,15.08,23.6,14.02,0.44,40,Good air quality
-71.06734,42.36225,02114,2023-11-03T20:00:00Z,235.72,35.83,35.94,30.99,10.7,0.32,41,Good air quality
-71.06734,42.36225,02114,2023-11-04T00:00:00Z,299.78,33.44,32.26,20.45,10.82,0.29,43,Good air quality
-71.06734,42.36225,02114,2023-11-04T04:00:00Z,271.34,20.8,32.33,21.17,10.04,0.15,43,Good air quality
-71.06734,42.36225,02114,2023-11-04T08:00:00Z,171.62,18.63,35.14,15.61,7.91,0.15,42,Good air quality
-71.06734,42.36225,02114,2023-11-04T12:00:00Z,171.6,20.95,29.24,14.5,8.81,0.07,41,Good air quality
-71.06734,42.36225,02114,2023-11-04T16:00:00Z,271.45,31.12,25.27,19.99,12.75,0.24,41,Good air quality
-71.06734,42.36225,02114,2023-11-04T20:00:00Z,271.4,24.17,34.98,22.43,13,0.17,41,Good air quality
-71.06734,42.36225,02114,2023-11-05T00:00:00Z,463.81,36.71,12.92,25.11,14.68,0.27,43,Good air quality
-71.06734,42.36225,02114,2023-11-05T04:00:00Z,770.51,34.53,3.15,26.73,17.3,0.49,48,Good air quality
-71.06734,42.36225,02114,2023-11-05T08:00:00Z,172.02,18.39,32.29,33.38,20.61,0.12,54,Moderate air quality
-71.06734,42.36225,02114,2023-11-05T12:00:00Z,371.37,15.34,9.96,19.65,16.94,0.19,57,Moderate air quality
-71.06734,42.36225,02114,2023-11-05T16:00:00Z,442.71,33.71,16.33,34.41,18.59,0.34,60,Moderate air quality
-71.06734,42.36225,02114,2023-11-05T20:00:00Z,171.66,21.92,38.18,24.28,14.09,0.34,61,Moderate air quality
-71.06734,42.36225,02114,2023-11-06T00:00:00Z,271.39,24.74,37.21,20.5,15.11,0.17,62,Moderate air quality
-71.06734,42.36225,02114,2023-11-06T04:00:00Z,378.52,23.92,20.48,21.4,15.39,0.24,61,Moderate air quality
-71.06734,42.36225,02114,2023-11-06T08:00:00Z,406.69,18.22,10.25,7.4,6.48,0.17,59,Moderate air quality
-71.06734,42.36225,02114,2023-11-06T12:00:00Z,171.4,15.27,22.41,14.04,8.9,0.14,55,Moderate air quality
-71.06734,42.36225,02114,2023-11-06T16:00:00Z,299.89,33.7,10.92,22.76,9.52,0.27,51,Moderate air quality
-71.06734,42.36225,02114,2023-11-06T20:00:00Z,135.76,24.83,28.37,24.47,9.87,0.24,47,Good air quality
-71.06734,42.36225,02114,2023-11-07T00:00:00Z,200.11,24.63,26.3,19.34,10.58,0.4,44,Good air quality
-71.06734,42.36225,02114,2023-11-07T04:00:00Z,235.72,19.53,16.66,19.39,10.17,0.4,40,Good air quality
-71.06734,42.36225,02114,2023-11-07T08:00:00Z,199.99,12.41,25.3,16.14,12.31,0.3,40,Good air quality
-71.06734,42.36225,02114,2023-11-07T12:00:00Z,171.6,20.78,37.65,19.68,11.96,0.4,41,Good air quality
-71.06734,42.36225,02114,2023-11-07T16:00:00Z,271.4,47.09,41.96,23.4,20.1,0.4,47,Good air quality
-71.06734,42.36225,02114,2023-11-07T20:00:00Z,271.4,34.55,45.17,33.52,19.44,0.22,53,Moderate air quality
-71.06734,42.36225,02114,2023-11-08T00:00:00Z,271.3,43.9,35.32,26.96,16,0.27,55,Moderate air quality
-71.06734,42.36225,02114,2023-11-08T04:00:00Z,235.45,18.92,25.36,13.93,6.41,0.24,54,Moderate air quality
-71.06734,42.36225,02114,2023-11-08T08:00:00Z,235.51,19.79,24.24,13.2,6.15,0.24,52,Moderate air quality
